"施設名称","所在地","施設名かな","カテゴリ","分類","TEL","FAX","URL","URL2","バリアフリー情報","詳細情報","備考","経度","緯度","分類"
"四恩るり2乳児保育園","大阪市住吉区我孫子東3-2-25-201","しおんるりつーにゅうじほいくえん","学校・保育所","保育所","06-4700-8080","06-4700-8081","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5106529","34.5979278000006","保育所"
"東我孫子中学校","住吉区苅田1-16-2","ひがしあびこちゅうがっこう","学校・保育所","中学校","06-6698-0001","","http://swa.city-osaka.ed.jp/swas/index.php?id=j732664","","","","","135.519761","34.6034750000003","中学校"
"ひまわり乳児保育園","大阪市住吉区苅田3-12-7","ひまわりにゅうじほいくえん","学校・保育所","保育所","06-6697-8450","06-6697-8453","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5143887","34.6017171000007","保育所"
"四恩るり保育園","大阪市住吉区苅田4-3-15","しおんるりほいくえん","学校・保育所","保育所","06-6692-5071","06-6696-5347","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.521468","34.6007145300006","保育所"
"四恩乳児保育園","大阪市住吉区苅田4-3-9","しおんにゅうじほいくえん","学校・保育所","保育所","06-6692-5071","06-6696-5347","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5221138","34.6007140000006","保育所"
"大阪府立大阪南視覚支援学校","大阪市住吉区山之内1丁目10番12号","おおさかふりつおおさかみなみしかくしえんがっこう","学校・保育所","その他学校","06-6693-3471","06-6693-1504","https://www2.osaka-c.ed.jp/osakaminami-s-ss/","","","","","135.5031446","34.6008285400008","その他学校"
"昭和中学校","阿倍野区桃ヶ池町2-3-17","しょうわちゅうがっこう","学校・保育所","中学校","06-6621-0051","","http://swa.city-osaka.ed.jp/swas/index.php?id=j712600","","","","","135.520942","34.6273210000003","中学校"
"文の里中学校","阿倍野区美章園1-5-52","ふみのさとちゅうがっこう","学校・保育所","中学校","06-6621-0796","","http://swa.city-osaka.ed.jp/swas/index.php?id=j712601","","","","","135.522408","34.6400130000003","中学校"
"金塚小学校","阿倍野区旭町3-4-46","かなづかしょうがっこう","学校・保育所","小学校","06-6649-0400","","http://swa.city-osaka.ed.jp/swas/index.php?id=e711602","","","","","135.507592","34.6428030000003","小学校"
"三明保育園","大阪市阿倍野区三明町1-2-24","さんめいほいくえん","学校・保育所","保育所","06-6621-2700","06-6625-8800","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.519303","34.6429059000006","保育所"
"東淡路小学校","東淀川区東淡路3-3-32","ひがしあわじしょうがっこう","学校・保育所","小学校","06-6322-2706","","","","","","","135.518528","34.7360550000003","小学校"
"菅原小学校","東淀川区菅原6-3-25","すがはらしょうがっこう","学校・保育所","小学校","06-6328-3005","","","","","","","135.523017","34.7395770000003","小学校"
"新庄小学校","東淀川区上新庄2-20-5","しんじょうしょうがっこう","学校・保育所","小学校","06-6328-0164","","","","","","","135.532296","34.7484280000003","小学校"
"大隅東小学校","東淀川区瑞光5-8-19","おおすみひがししょうがっこう","学校・保育所","小学校","06-6328-0214","","","","","","","135.551886","34.7534060000002","小学校"
"豊里小学校","東淀川区豊里5-14-60","とよさとしょうがっこう","学校・保育所","小学校","06-6328-0241","","http://swa.city-osaka.ed.jp/swas/index.php?id=e651425","","","","","135.544053","34.7417670000002","小学校"
"啓発小学校","東淀川区東中島4-8-38","けいはつしょうがっこう","学校・保育所","小学校","06-6322-0120","","","","","","","135.507282","34.7325360000003","小学校"
"小松小学校","東淀川区小松3-18-15","こまつしょうがっこう","学校・保育所","小学校","06-6328-1936","","","","","","","135.539539","34.7548780000003","小学校"
"西淡路小学校","東淀川区西淡路5-5-32","にしあわじしょうがっこう","学校・保育所","小学校","06-6322-5000","","","","","","","135.511193","34.7429440000003","小学校"
"下新庄小学校","東淀川区下新庄5-2-9","しもしんじょうしょうがっこう","学校・保育所","小学校","06-6328-1235","","","","","","","135.520556","34.7460430000003","小学校"
"井高野小学校","東淀川区井高野1-28-17","いたかのしょうがっこう","学校・保育所","小学校","06-6340-0223","","","","","","","135.543889","34.7622800000002","小学校"
"東井高野小学校","東淀川区井高野2-8-28","ひがしいたかのしょうがっこう","学校・保育所","小学校","06-6340-7647","","","","","","","135.549074","34.7652500000002","小学校"
"大桐小学校","東淀川区大桐4-1-15","だいどうしょうがっこう","学校・保育所","小学校","06-6328-0904","","","","","","","135.548357","34.7480440000002","小学校"
"豊新小学校","東淀川区豊新4-17-26","ほうしんしょうがっこう","学校・保育所","小学校","06-6327-5591","","","","","","","135.535746","34.7456820000003","小学校"
"大隅西小学校","東淀川区大隅2-3-18","おおすみにししょうがっこう","学校・保育所","小学校","06-6328-6557","","","","","","","135.545918","34.7509220000002","小学校"
"豊里南小学校","東淀川区豊里5-12-41","とよさとみなみしょうがっこう","学校・保育所","小学校","06-6329-0880","","","","","","","135.544116","34.7394430000003","小学校"
"大道南小学校","東淀川区大道南1-23-6","だいどうみなみしょうがっこう","学校・保育所","小学校","06-6321-7588","","","","","","","135.550275","34.7428350000002","小学校"
"淡路中学校","東淀川区西淡路4-25-53","あわじちゅうがっこう","学校・保育所","中学校","06-6322-4401","","","","","","","135.509989","34.7433030000003","中学校"
"柴島中学校","東淀川区柴島2-8-36","くにじまちゅうがっこう","学校・保育所","中学校","06-6322-2566","","","","","","","135.512056","34.7271690000003","中学校"
"瑞光中学校","東淀川区瑞光4-9-37","ずいこうちゅうがっこう","学校・保育所","中学校","06-6328-5721","","","","","","","135.544925","34.7526170000002","中学校"
"中島中学校","東淀川区東中島4-8-38","なかじまちゅうがっこう","学校・保育所","中学校","06-6322-0333","","","","","","","135.506959","34.7321960000004","中学校"
"東淀中学校","東淀川区豊里6-25-19","ひがしよどちゅうがっこう","学校・保育所","中学校","06-6328-5650","","","","","","","135.537535","34.7440710000003","中学校"
"井高野中学校","東淀川区井高野2-8-13","いたかのちゅうがっこう","学校・保育所","中学校","06-6340-2500","","","","","","","135.547969","34.7647940000002","中学校"
"新東淀中学校","東淀川区豊里1-10-32","しんひがしよどちゅうがっこう","学校・保育所","中学校","06-6327-6760","","","","","","","135.533978","34.7397610000003","中学校"
"大桐中学校","東淀川区大桐4-5-8","だいどうちゅうがっこう","学校・保育所","中学校","06-6326-5838","","","","","","","135.548861","34.7488390000002","中学校"
"高殿南小学校","旭区高殿3-10-30","たかどのみなみしょうがっこう","学校・保育所","小学校","06-6953-3851","","http://swa.city-osaka.ed.jp/swas/index.php?id=e681519","","","","","135.539356","34.7139050000003","小学校"
"旭高等学校","旭区高殿5-6-41","あさひこうとうがっこう","学校・保育所","高等学校","06-6951-3133","","http://www.osaka-c.ed.jp/asahi/","","","","","135.542272","34.7184890000003","高等学校"
"旭陽中学校","旭区高殿5-9-31","きょくようちゅうがっこう","学校・保育所","中学校","06-6951-5531","","swa.city-osaka.ed.jp/swas/index.php?id=j682510","","","","","135.539719","34.7184890000003","中学校"
"高殿小学校","旭区高殿6-9-10","たかどのしょうがっこう","学校・保育所","小学校","06-6951-3344","","http://swa.city-osaka.ed.jp/swas/index.php?id=e681513","","","","","135.542914","34.7175440000002","小学校"
"新森小路小学校","旭区新森6-3-13","しんもりしょうじしょうがっこう","学校・保育所","小学校","06-6953-3800","","http://swa.city-osaka.ed.jp/swas/index.php?id=e681517","","","","","135.561468","34.7160750000002","小学校"
"旭東中学校","旭区新森6-7-25","きょくとうちゅうがっこう","学校・保育所","中学校","06-6955-0044","","http://swa.city-osaka.ed.jp/swas/index.php?id=j682512","","","","","135.561385","34.7182660000002","中学校"
"旭東幼稚園","大阪市旭区新森7-5-5","きょくとうようちえん","学校・保育所","幼稚園","06-6953-3802","06-6953-7609","https://kindergarten.city-osaka.ed.jp/2780047","","","","","135.5646996","34.7188099400004","幼稚園"
"古市小学校","旭区森小路2-10-35","ふるいちしょうがっこう","学校・保育所","小学校","06-6955-1212","","http://swa.city-osaka.ed.jp/swas/index.php?id=e681511","","","","","135.551356","34.7227660000002","小学校"
"森小路保育所","大阪市旭区森小路2-5-29","もりしょうじほいくしょ","学校・保育所","保育所","06-6951-6283","06-6951-6283","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.54931","34.7232731300005","保育所"
"清水保育所","大阪市旭区清水2-14-17","しみずほいくしょ","学校・保育所","保育所","06-6954-6260","06-6954-6260","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.55858646","34.7217031000005","保育所"
"両国保育所","大阪市旭区清水4-6-15","りょうごくほいくしょ","学校・保育所","保育所","06-6951-3083","06-6951-3083","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.56361273","34.7216149100004","保育所"
"清水小学校","旭区清水5-1-12","しみずしょうがっこう","学校・保育所","小学校","06-6952-6661","","http://swa.city-osaka.ed.jp/swas/index.php?id=e681510","","","","","135.561718","34.7232390000002","小学校"
"生江小学校","旭区生江1-10-21","いくえしょうがっこう","学校・保育所","小学校","06-6928-3561","","http://swa.city-osaka.ed.jp/swas/index.php?id=e681515","","","","","135.537022","34.7230170000003","小学校"
"城北小学校","旭区赤川3-13-47","しろきたしょうがっこう","学校・保育所","小学校","06-6922-2134","","http://swa.city-osaka.ed.jp/swas/index.php?id=e681516","","","","","135.529828","34.7276280000003","小学校"
"太子橋小学校","旭区太子橋1-12-15","たいしばししょうがっこう","学校・保育所","小学校","06-6951-0465","","http://swa.city-osaka.ed.jp/swas/index.php?id=e681518","","","","","135.553941","34.7325440000002","小学校"
"大阪府立淀川工科高等学校","旭区太子橋3-1-32","おおさかふりつよどがわこうかこうとうがっこう","学校・保育所","高等学校","06-6952-0001","","https://www.osaka-c.ed.jp/yodogawa-t/","","","","","135.55983","34.7371820000002","高等学校"
"大宮小学校","旭区大宮4-9-16","おおみやしょうがっこう","学校・保育所","小学校","06-6953-4001","","http://swa.city-osaka.ed.jp/swas/index.php?id=e681512","","","","","135.545993","34.7271560000002","小学校"
"市岡中学校","港区磯路1-5-21","いちおかちゅうがっこう","学校・保育所","中学校","06-6572-7231","","http://swa.city-osaka.ed.jp/swas/index.php?id=j572180","","","","","135.461633000001","34.6665710000005","中学校"
"磯路保育所","大阪市港区磯路2-11-8","いそじほいくしょ","学校・保育所","保育所","06-6572-6495","06-6572-6495","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.460420000002","34.664709710001","保育所"
"磯路小学校","港区磯路3-7-7","いそじしょうがっこう","学校・保育所","小学校","06-6571-0355","","","","","","","135.457047000001","34.6651490000005","小学校"
"港晴小学校","港区港晴1-3-12","こうせいしょうがっこう","学校・保育所","小学校","06-6574-6636","","","","","","","135.444058000001","34.6563580000006","小学校"
"港南中学校","港区三先1-5-28","こうなんちゅうがっこう","学校・保育所","中学校","06-6573-0051","","http://swa.city-osaka.ed.jp/swas/index.php?id=j572182","","","","","135.456619000001","34.6604310000005","中学校"
