"施設名称","所在地","施設名かな","カテゴリ","分類","TEL","FAX","URL","URL2","バリアフリー情報","詳細情報","備考","経度","緯度","分類"
"日本橋連合老人憩の家","大阪市浪速区日本橋西1-8-18","にっぽんばしれんごうろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.5031312","34.6587593200004","地域集会施設"
"敷津老人憩の家","大阪市浪速区敷津西1-8-28","しきつろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.495084500001","34.6587648400004","地域集会施設"
"立葉地区老人会館憩の家","大阪市浪速区立葉2-4-20","たてばちくろうじんかいかんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.484487300001","34.6641635300004","地域集会施設"
"塩草連合稲荷会館老人憩の家","大阪市浪速区稲荷1-5-15","しおくされんごういなりかいかんろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.492368100001","34.6639205800004","地域集会施設"
"塩草連合老人憩の家","大阪市浪速区塩草1-4-3","しおくされんごうろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.491266300001","34.6611539500004","地域集会施設"
"大和田老人憩の家","大阪市西淀川区大和田4-6-14","おおわだろうじんいこいのいえ","会館・ホール","地域集会施設","06-6478-9734(西淀川区役所)","","","","","","","135.445103100001","34.7069681600006","地域集会施設"
"野里老人憩の家","大阪市西淀川区野里2-3-11","のざとろうじんいこいのいえ","会館・ホール","地域集会施設","06-6478-9734(西淀川区役所)","","","","","","","135.459896500001","34.7085232200005","地域集会施設"
"西三国社会福祉会館老人憩の家","大阪市淀川区西三国1-21-1","にしみくにしゃかいふくしかいかんろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.492479000001","34.7437905100004","地域集会施設"
"東三国福祉会館老人憩の家","大阪市淀川区東三国6-12-11","ひがしみくにふくしかいかんろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.494771500001","34.7440809100004","地域集会施設"
"大桐地域福祉会館","大阪市東淀川区大桐3-8-18","だいどうちいきふくしかいかん","会館・ホール","地域集会施設","","","","","","","","135.5460208","34.7473485900003","地域集会施設"
"もと淡路福祉会館","大阪市東淀川区淡路4-23-6","もとあわじふくしかいかん","会館・ホール","地域集会施設","","","","","","","","135.5140871","34.7414892400003","地域集会施設"
"豊新福祉会館","大阪市東淀川区豊新2-11-22","ほうしんふくしかいかん","会館・ホール","地域集会施設","","","","","","","","135.52837","34.7415100000003","地域集会施設"
"新庄会館","大阪市東淀川区上新庄2-24-26","しんじょうかいかん","会館・ホール","地域集会施設","","","","","","","","135.5333704","34.7475942200003","地域集会施設"
"菅東集会所","大阪市東淀川区菅原2-2-40","すがひがししゅうかいしょ","会館・ホール","地域集会施設","","","","","","","","135.5296","34.7385000000003","地域集会施設"
"豊里西会館","大阪市東淀川区豊里1-9-5","とよさとにしかいかん","会館・ホール","地域集会施設","","","","","","","","135.53471","34.7394200000003","地域集会施設"
"和合会館","大阪市東淀川区菅原3-2-2","わごうかいかん","会館・ホール","地域集会施設","","","","","","","","135.5253","34.7382700000003","地域集会施設"
"東淡路集会所","大阪市東淀川区東淡路3-26-7","ひがしあわじしゅうかいじょ","会館・ホール","地域集会施設","","","","","","","","135.5200187","34.7359929200003","地域集会施設"
"北巽集会所","大阪市生野区巽北2-4-16","きたたつみしゅうかいじょ（きたたつみかいかん・ろうじんいこいのいえ）","会館・ホール","地域集会施設","06-6757-6966","","","","","","","135.5485462","34.6539393700003","地域集会施設"
"林寺集会所","大阪市生野区林寺2-16-3","はやしでらしゅうかいじょ（はやしでらかいかん・ろうじんいこいのいえ）","会館・ホール","地域集会施設","06-6712-8640","","","","","","","135.5312","34.6448000000003","地域集会施設"
"新森中央公園集会所（新森会館）","大阪市旭区新森4-22-32","しんもりちゅうおうこうえんしゅうかいじょ（しんもりかいかん）","会館・ホール","地域集会施設","","","","","","","","135.5561919","34.7180322600002","地域集会施設"
"新森老人憩の家（新森会館）","大阪市旭区新森4-22-32","しんもりろうじんいこいのいえ（しんもりかいかん）","会館・ホール","地域集会施設","","","","","","","","135.5564139","34.7178744200002","地域集会施設"
"関目地域第2集会所","大阪市城東区関目3-14-16","せきめちいきだい２しゅうかいじょ","会館・ホール","地域集会施設","","","","","","","","135.5495203","34.7107715100002","地域集会施設"
"関目憩の家","大阪市城東区関目6-11-3","せきめいこいのいえ","会館・ホール","地域集会施設","06-6935-8686","","","","","","","135.551712","34.7133164100002","地域集会施設"
"鴫野憩の家","大阪市城東区鴫野西5-17-21","しぎのいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.54286","34.6903400000003","地域集会施設"
"城東憩の家","大阪市城東区鴫野東3-13-7","じょうとういこいのいえ","会館・ホール","地域集会施設","06-6968-0294","","","","","","","135.5474536","34.6903161000002","地域集会施設"
"成育憩の家","大阪市城東区成育1-6-19","せいいくいこいのいえ","会館・ホール","地域集会施設","06-6930-0256","","","","","","","135.545475","34.7057567700002","地域集会施設"
"中浜憩の家","大阪市城東区中浜2-6-8","なかはまいこいのいえ","会館・ホール","地域集会施設","06-6969-8485","","","","","","","135.54276","34.6856100000003","地域集会施設"
"東中浜老人憩の家","大阪市城東区東中浜5-3-30","ひがしなかはまろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.5490011","34.6846967400002","地域集会施設"
"放出憩の家","大阪市城東区放出西3-13-1","はなてんいこいのいえ","会館・ホール","地域集会施設","06-6968-7711","","","","","","","135.5571291","34.6894442900002","地域集会施設"
"鯰江老人憩の家","大阪市城東区今福西6-5-30","なまずえろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.55208","34.7037176600002","地域集会施設"
"加賀屋北会館","大阪市住之江区北加賀屋5-6-46","かがやきたかいかん","会館・ホール","地域集会施設","","","","","","","","135.472919500001","34.6218566700004","地域集会施設"
"北島会館","大阪市住之江区北島3-17-11","きたじまかいかん","会館・ホール","地域集会施設","","","","","","","","135.478815800001","34.6001232100004","地域集会施設"
"加賀屋北老人憩の家","大阪市住之江区北加賀屋5-6-46","かがやきたろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.472958400001","34.6216462100004","地域集会施設"
"北島会館老人憩の家","大阪市住之江区北島3-17-11","きたじまかいかんろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.479300300001","34.6001674800004","地域集会施設"
"清水丘会館","大阪市住吉区清水丘1-21-15","しみずがおかかいかん","会館・ホール","地域集会施設","","","","","","","","135.491278500001","34.6044470500004","地域集会施設"
"白鷺会館","大阪市東住吉区今川6-8-37","しらさぎかいかん","会館・ホール","地域集会施設","","","","","","","","135.541","34.6265000000003","地域集会施設"
"矢田中会館","大阪市東住吉区矢田4-10-6","やたなかかいかん","会館・ホール","地域集会施設","","","","","","","","135.5315","34.6036000000003","地域集会施設"
"桑津老人憩の家","大阪市東住吉区桑津5-14-21","くわづろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.5313","34.6359000000003","地域集会施設"
"北田辺老人憩の家","大阪市東住吉区北田辺1-8-4","きたたなべろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.5242","34.6366000000003","地域集会施設"
"矢田中老人憩の家","大阪市東住吉区矢田4-10-6","やたなかろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.5315","34.6036000000003","地域集会施設"
"出戸会館","大阪市平野区長吉出戸6-8-17","でとかいかん","会館・ホール","地域集会施設","","","","","","","","135.5718423","34.6105301000002","地域集会施設"
"橘会館","大阪市平野区加美鞍作1-2-31","たちばなかいかん","会館・ホール","地域集会施設","","","","","","","","135.564353","34.6266619600002","地域集会施設"
"千本会館老人憩の家","大阪市西成区千本南2-11-21","せんぼんかいかんろうじんいこいのいえ","会館・ホール","地域集会施設","06-6661-1411","","","","","","","135.488190000001","34.6308452600004","地域集会施設"
"北津守わかくさ公園老人憩の家","大阪市西成区北津守4-12-10","きたつもりわかくさこうえんろうじんいこいのいえ","会館・ホール","地域集会施設","06-6568-7150","","","","","","","135.480560000001","34.6486275200004","地域集会施設"
"東淀工場付帯施設（エコホール江口）","大阪市東淀川区南江口3-4-53","ひがしよどこうじょうふたいしせつ（えこほーるえぐち）","会館・ホール","地域集会施設","","","","","","","","135.55289","34.7563600000002","地域集会施設"
"森ノ宮ピロティホール","大阪市中央区森之宮中央1-17-5","もりのみやぴろてぃほーる","会館・ホール","その他施設","","","","","","","","135.5320856","34.6806294000003","その他施設"
"豊里郷土史料館（豊里工区）","大阪市東淀川区豊里5-14-14","とよさときょうどしりょうかん（とよさとこうく）","会館・ホール","その他施設","","","","","","","","135.5419335","34.7414828000002","その他施設"
"井高野福祉会館老人憩の家","大阪市東淀川区北江口2-4-8","いだかのふくしかいかんろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.5448627","34.7597860400002","地域集会施設"
"大隅東老人憩の家","大阪市東淀川区瑞光4-5-5","おおすみひがしろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.5493387","34.7525945600002","地域集会施設"
"堂島・中之島老人憩の家","大阪市北区堂島2-2-26","どうじま・なかのしまろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.494397000001","34.6971316600004","地域集会施設"
"堀川老人憩の家","大阪市北区同心2-8-7","ほりかわろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.5136838","34.7034599500003","地域集会施設"
"九条東老人憩の家","大阪市西区九条1-11-19","くじょうひがしろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.476900000001","34.6748900000004","地域集会施設"
"日吉老人憩の家","大阪市西区南堀江4-22-8","ひよしろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.482883900001","34.6725891500004","地域集会施設"
"南市岡老人憩の家","大阪市港区南市岡2-7-18","みなみいちおかろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.468545900001","34.6661766800005","地域集会施設"
"南津守会館老人憩の家","大阪市西成区南津守6-3-69","みなみつもりかいかんろうじんいこいのいえ","会館・ホール","地域集会施設","06-6658-2944","","","","","","","135.484720000001","34.6273588600004","地域集会施設"
"遠里小野会館","大阪市住吉区遠里小野1丁目11番28号","おりおのかいかん","会館・ホール","地域集会施設","6694-4854","","","","","","","135.4983571","34.6005408500004","地域集会施設"
"南住吉悠翔会館","大阪市住吉区南住吉3丁目5番31号","みなみすみよしゆうしょうかいかん","会館・ホール","地域集会施設","7896-9370","","","","","","","135.5028804","34.6034331900004","地域集会施設"
"我孫子町会館","大阪市住吉区我孫子4丁目3番1号","あびこちょうかいかん","会館・ホール","地域集会施設","","","","","","","","135.5099412","34.5987503700003","地域集会施設"
"庭井会館","大阪市住吉区庭井1丁目13番31号","にわいかいかん","会館・ホール","地域集会施設","6699-7134","","","","","","","135.5191914","34.5967928700003","地域集会施設"
"三日路老人憩の家","大阪市西成区天下茶屋北2丁目8番11号","みっかじろうじんいこいのいえ","会館・ホール","地域集会施設","","","","","","","","135.4993031","34.6432587900004","地域集会施設"
"たちばな会館","大阪市平野区加美鞍作1-2-31","たちばなかいかん","会館・ホール","地域集会施設","","","","","","","","135.5643806","34.6263495300002","地域集会施設"
"曽根崎コミュニティセンター","大阪市北区曽根崎２丁目15番１号","そねざきこみゅにてぃせんたー","会館・ホール","地域集会施設","","","","","","","","135.50069","34.7013608400004","地域集会施設"
"船場浪華会館","大阪市中央区北久宝寺町1-6-9","せんばなにわかいかん","会館・ホール","地域集会施設","06-6210-2771","","","","","","","135.5078483","34.6801181000003","地域集会施設"
"淡路福祉会館","大阪市東淀川区淡路5-4-12","あわじふくしかいかん","会館・ホール","地域集会施設","","","","","","","","135.517545","34.7415528800003","地域集会施設"
"中本憩の家","大阪市東成区中本4-5-8","なかもといこいのいえ","会館・ホール","地域集会施設","06-6977-1906","","","","","","","135.5397784","34.6762276800003","地域集会施設"
"片江憩の家","大阪市東成区大今里南5-1-8","かたえいこいのいえ","会館・ホール","地域集会施設","06-6977-1910","","","","","","","135.553624","34.6678077300002","地域集会施設"
"愛日会館","大阪市中央区本町4-7-11","あいじつかいかん","会館・ホール","地域集会施設","06-6264-4103","","","","","","","135.4982278","34.6846061000004","地域集会施設"
"御津会館","大阪市中央区西心斎橋2-9-15","みつかいかん","会館・ホール","地域集会施設","06-6212-7352","","","","","","","135.4986544","34.6706468300004","地域集会施設"
"南船場会館","大阪市中央区南船場3-7-12","みなみせんばかいかん","会館・ホール","地域集会施設","06-6241-1008","","","","","","","135.5019486","34.6768761800004","地域集会施設"
"大宝連合会館","大阪市中央区東心斎橋1-14-15","だいほうれんごうかいかん","会館・ホール","地域集会施設","06-6253-1545","","","","","","","135.5035392","34.6728174500003","地域集会施設"
"河原会館","大阪市中央区難波千日前5-25","かわはらかいかん","会館・ホール","地域集会施設","06-6641-7715","","","","","","","135.5046227","34.6640353500003","地域集会施設"
"道仁連合会館","大阪市中央区島之内2-12-19","どうにんれんごうかいかん","会館・ホール","地域集会施設","06-6211-7310","","","","","","","135.5075141","34.6713439000003","地域集会施設"
"高津連合会館","大阪市中央区高津3-3-9","こうづれんごうかいかん","会館・ホール","地域集会施設","06-6643-4402","","","","","","","135.5102152","34.6653832800003","地域集会施設"
"金甌会館","大阪市中央区高津1-1-61","きんおうかいかん","会館・ホール","地域集会施設","06-6761-4450","","","","","","","135.5142251","34.6695041400003","地域集会施設"
"東平会館","大阪市中央区上本町西5-1-38","とうへいかいかん","会館・ホール","地域集会施設","06-6762-4588","","","","","","","135.5191576","34.6691158900003","地域集会施設"
"たまつくり会館","大阪市玉造1-11-13","たまつくりかいかん","会館・ホール","地域集会施設","06-6764-4425","","","","","","","135.5316995","34.6757512200003","地域集会施設"
"波除会館","大阪市港区波除4-3-4","ないよけかいかん","会館・ホール","地域集会施設","06-6583-8800","","","","","","","135.463431900001","34.6729056800005","地域集会施設"
