"施設名称","所在地","施設名かな","カテゴリ","分類","TEL","FAX","URL","URL2","バリアフリー情報","詳細情報","備考","経度","緯度","分類"
"鯰江南公園","大阪市城東区今福西6-7","なまずえみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5517191","34.7028470000002","公園"
"白山公園","大阪市城東区中浜3-1","しろやまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5406079","34.6851387000003","公園"
"中浜公園","大阪市城東区中浜1-6","なかはまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5419729","34.6870622000003","公園"
"中浜中央公園","大阪市城東区中浜2-9","なかはまちゅうおうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5426237","34.6841714000003","公園"
"北関目公園","大阪市城東区関目6-3","きたせきめこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5509248","34.7131815000002","公園"
"関目駅前小公園","大阪市城東区関目5-9","せきめえきまえしょうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5473109","34.7135939000002","公園"
"成育公園","大阪市城東区成育3-18","","公園・スポーツ","公園","","","","","","街区公園","","135.54373","34.7093700000003","公園"
"成育西公園","大阪市城東区成育1-1","せいいくにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5414689","34.7049986000003","公園"
"成育南公園","大阪市城東区中央2-2","せいいくみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5415248","34.7042110000003","公園"
"左専道公園","大阪市城東区永田2-12","","公園・スポーツ","公園","","","","","","街区公園","","135.5572171","34.6863015900002","公園"
"永田公園","大阪市城東区永田4-14","ながたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5572074","34.6814120000002","公園"
"専永公園","大阪市城東区永田1-4","せんえいこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5565916","34.6886895000002","公園"
"南今福公園","大阪市城東区今福南4-4","みなみいまふくこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5570241","34.6980546000002","公園"
"南今福北公園","大阪市城東区今福南4-13","みなみいまふくきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5561139","34.6992558000002","公園"
"東中浜公園","大阪市城東区東中浜5-3","","公園・スポーツ","公園","","","","","","街区公園","","135.5492584","34.6849564000002","公園"
"千間川みどり公園","大阪市城東区東中浜6-12・9-5","せんげんがわみどりこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5504498","34.6812340000002","公園"
"布屋公園","大阪市城東区新喜多東1-14","ぬのやこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5487513","34.6940589000003","公園"
"天王田公園","大阪市城東区東中浜7-1","てんのうでんこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5517164","34.6877359000002","公園"
"鴫野東公園","大阪市城東区鴫野東3-23","しぎのひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5480574","34.6890263000003","公園"
"天王田楠根公園","大阪市城東区天王田4","てんのうでんくすねこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5530848","34.6899703000002","公園"
"鴫野北公園","大阪市城東区鴫野東1-5","","公園・スポーツ","公園","","","","","","街区公園","","135.5446431","34.6954736400003","公園"
"古市中公園","大阪市城東区古市2-6","ふるいちなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5581203","34.7098766000002","公園"
"古市西北公園","大阪市城東区古市3-19","ふるいちにしきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5589463","34.7130002000002","公園"
"古市北公園","大阪市城東区古市3-14","ふるいちきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5566482","34.7147791000002","公園"
"東今福公園","大阪市城東区今福東2-11","","公園・スポーツ","公園","","","","","","街区公園","","135.5585247","34.7028971400002","公園"
"野江公園","大阪市城東区野江1-15","のえこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5408625","34.7030157000003","公園"
"榎並公園","大阪市城東区野江2-15","えなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5395528","34.7035172000003","公園"
"西放出公園","大阪市城東区放出西2-15","","公園・スポーツ","公園","","","","","","街区公園","","135.55754","34.6927700000002","公園"
"新喜多東公園","大阪市城東区新喜多東2-6","しぎたひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5510845","34.6926282000002","公園"
"放出西三公園","大阪市城東区放出西3-20","はなてんにしさんこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.55841","34.6914290000002","公園"
"新喜多東中央公園","大阪市城東区新喜多東1-8","しぎたひがしちゅうおうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5489359","34.6951734000002","公園"
"与力町運動場","大阪市北区与力町公園内","よりきちょううんどうじょう","公園・スポーツ","体育施設","06-6312-8121","06-6312-3403","","","","http://osakashi.opas.jp/chikubetu/chubu/kita/yoriki_undou/index.html","","135.5141886","34.7007529000003","体育施設"
"南天満庭球場","大阪市北区南天満公園内","みなみてんまていきゅうじょう","公園・スポーツ","体育施設","06-6312-8121","06-6312-3403","","","","http://osakashi.opas.jp/chikubetu/chubu/kita/minami_teikyuujyou/index.html","","135.5134779","34.6919169000003","体育施設"
"浦江庭球場","大阪市北区浦江公園内","うらえていきゅうじょう","公園・スポーツ","体育施設","06-6312-8121","06-6312-3403","","","","http://osakashi.opas.jp/genre/tennis/tyubu_kitaku_tyuoku_nishiku_tennojiku_naniwaku/teikyuujyou/index.html","","135.482599800001","34.7005468000004","体育施設"
"中之島西庭球場","大阪市北区中之島西公園内","なかのしまにしていきゅうじょう","公園・スポーツ","体育施設","06-6312-8121","06-6312-3403","","","","http://osakashi.opas.jp/genre/tennis/tyubu_kitaku_tyuoku_nishiku_tennojiku_naniwaku/nishi_teikyuujyou/index.html","","135.483555900001","34.6865329000004","体育施設"
"浮田西児童遊園","大阪市北区浮田2-2","うきたにしじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5080529","34.7094502000003","児童遊園・広場"
"堂島児童遊園","大阪市北区堂島2","どうじまじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.4941672","34.6969168000004","児童遊園・広場"
"堀川児童遊園","大阪市北区天神橋3-4","ほりかわじどうゆうえん","公園・スポーツ","児童遊園・広場","","","","","","","","135.5120468","34.7004689000003","児童遊園・広場"
"中之島公園","大阪市北区中之島1-1外","","公園・スポーツ","公園","","","","","","風致公園","","135.504462","34.6930833400003","公園"
"扇町公園","大阪市北区扇町1-1","","公園・スポーツ","公園","","","","","","地区公園","","135.5091164","34.7036266800003","公園"
"南天満公園","大阪市北区天神橋1-3外","","公園・スポーツ","公園","","","","","","近隣公園","","135.51251","34.6921600000003","公園"
"浦江公園","大阪市北区大淀南3-3","","公園・スポーツ","公園","","","","","","近隣公園","","135.483630000001","34.7012300000004","公園"
"浮田公園","大阪市北区浮田2-5","うきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5076278","34.7096558000003","公園"
"大淀中公園","大阪市北区大淀中1-9","おおよどなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.488691800001","34.7049669000004","公園"
"大淀中5公園","大阪市北区大淀中5-8","おおよどなか５こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.481164100001","34.7029031000004","公園"
"大淀北公園","大阪市北区大淀北1-4","おおよどきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.486711000001","34.7080032000004","公園"
"大淀西公園","大阪市北区大淀北2-1","おおよどにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.478428100001","34.7048361000004","公園"
"大淀南公園","大阪市北区大淀南1-8","おおよどみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.487908200001","34.7034751000004","公園"
"鶴満寺公園","大阪市北区長柄東1-3","","公園・スポーツ","公園","","","","","","街区公園","","135.51628","34.7109700000003","公園"
"菅北公園","大阪市北区菅栄町4","かんぼくこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5145498","34.7087918000003","公園"
"黒崎町公園","大阪市北区黒崎町5","くろさきちょうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5087671","34.7072580000003","公園"
"国分寺公園","大阪市北区国分寺1-5","こくぶんじこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5148388","34.7102640000003","公園"
"済美公園","大阪市北区中崎西1-7","せいびこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5046782","34.7079692000004","公園"
"滝川公園","大阪市北区天満4-7","","公園・スポーツ","公園","","","","","","街区公園","","135.51463","34.6941100000003","公園"
"堂島公園","大阪市北区堂島浜1-2","どうじまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.499322","34.6951608000004","公園"
"豊崎北公園","大阪市北区豊崎6-13","とよさききたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5021308","34.7164531000004","公園"
"豊崎中公園","大阪市北区豊崎7-1","とよさきなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.4995113","34.7138919000004","公園"
